y,x,street_count,highway,junction,railway,geometry
19.0613016,72.916823,1,,,,POINT (72.916823 19.0613016)
19.0614171,72.9165491,3,,,,POINT (72.9165491 19.0614171)
19.0615615,72.9166306,4,,,,POINT (72.9166306 19.0615615)
19.0617114,72.9167145,4,,,,POINT (72.9167145 19.0617114)
19.0618602,72.9167954,3,,,,POINT (72.9167954 19.0618602)
19.0620766,72.916752,1,,,,POINT (72.916752 19.0620766)
19.0617382,72.917406,3,,,,POINT (72.917406 19.0617382)
19.0620228,72.9164784,1,,,,POINT (72.9164784 19.0620228)
19.0615953,72.917312,3,,,,POINT (72.917312 19.0615953)
19.0618732,72.9164046,1,,,,POINT (72.9164046 19.0618732)
19.0614575,72.9172234,3,,,,POINT (72.9172234 19.0614575)
19.0617934,72.9162195,1,,,,POINT (72.9162195 19.0617934)
19.0570829,72.9076987,3,,,,POINT (72.9076987 19.0570829)
19.056948,72.9074407,3,,,,POINT (72.9074407 19.056948)
19.0572783,72.9075667,1,,,,POINT (72.9075667 19.0572783)
19.0567433,72.9075533,3,,,,POINT (72.9075533 19.0567433)
19.0606095,72.8999519,1,,,,POINT (72.8999519 19.0606095)
19.0605891,72.9005834,3,,,,POINT (72.9005834 19.0605891)
19.0623002,72.9022731,3,,,,POINT (72.9022731 19.0623002)
19.1160712,72.8373432,3,traffic_signals,,,POINT (72.8373432 19.1160712)
19.1100792,72.8505021,1,,,,POINT (72.8505021 19.1100792)
19.1102754,72.8466206,3,,,,POINT (72.8466206 19.1102754)
19.1016359,72.8484887,3,,,,POINT (72.8484887 19.1016359)
19.1108551,72.8460154,1,,,,POINT (72.8460154 19.1108551)
19.1094766,72.846474,1,,,,POINT (72.846474 19.1094766)
19.1103495,72.84948,3,,,,POINT (72.84948 19.1103495)
19.1424316,72.8340765,1,,,,POINT (72.8340765 19.1424316)
19.1939363,72.87318,1,,,,POINT (72.87318 19.1939363)
19.1939769,72.8741085,3,,,,POINT (72.8741085 19.1939769)
19.2012316,72.8666953,4,,,,POINT (72.8666953 19.2012316)
19.1766382,72.9567745,1,,,,POINT (72.9567745 19.1766382)
19.1771507,72.9566864,3,,,,POINT (72.9566864 19.1771507)
19.1775176,72.9564149,1,,,,POINT (72.9564149 19.1775176)
19.1771305,72.9564568,3,,,,POINT (72.9564568 19.1771305)
19.1771716,72.9570413,3,,,,POINT (72.9570413 19.1771716)
19.1775499,72.9570233,1,,,,POINT (72.9570233 19.1775499)
19.1776262,72.9567551,1,,,,POINT (72.9567551 19.1776262)
19.177162,72.9568153,3,,,,POINT (72.9568153 19.177162)
19.1776541,72.9580244,1,,,,POINT (72.9580244 19.1776541)
19.1806359,72.9572305,1,,,,POINT (72.9572305 19.1806359)
19.1791133,72.9592341,3,,,,POINT (72.9592341 19.1791133)
19.1954158,72.8582455,3,,,,POINT (72.8582455 19.1954158)
19.1478165,72.8313833,3,,,,POINT (72.8313833 19.1478165)
19.0315109,72.8380543,1,,,,POINT (72.8380543 19.0315109)
19.0313213,72.8386248,3,,,,POINT (72.8386248 19.0313213)
19.031849,72.8386302,3,,,,POINT (72.8386302 19.031849)
19.0320461,72.8386211,3,,,,POINT (72.8386211 19.0320461)
19.1898898,72.85379,1,,,,POINT (72.85379 19.1898898)
19.1904212,72.8559695,3,,,,POINT (72.8559695 19.1904212)
19.1898853,72.8560139,3,,,,POINT (72.8560139 19.1898853)
19.1930524,72.861147,1,,,,POINT (72.861147 19.1930524)
19.1162514,72.8521519,3,,,,POINT (72.8521519 19.1162514)
19.1164312,72.8522527,3,,,,POINT (72.8522527 19.1164312)
19.1163967,72.8519686,1,,,,POINT (72.8519686 19.1163967)
19.1165444,72.8520662,3,,,,POINT (72.8520662 19.1165444)
19.1161907,72.8522965,3,,,,POINT (72.8522965 19.1161907)
19.1164782,72.8516114,3,,,,POINT (72.8516114 19.1164782)
19.1157818,72.8514045,3,,,,POINT (72.8514045 19.1157818)
19.0239119,72.8338979,3,,,,POINT (72.8338979 19.0239119)
19.1181145,72.8394654,1,,,,POINT (72.8394654 19.1181145)
19.0217638,72.8370917,3,,,,POINT (72.8370917 19.0217638)
19.0223633,72.8373809,1,,,,POINT (72.8373809 19.0223633)
19.0232407,72.8383133,3,,,,POINT (72.8383133 19.0232407)
19.0234831,72.8377998,1,,,,POINT (72.8377998 19.0234831)
19.0293601,72.8412505,1,,,,POINT (72.8412505 19.0293601)
19.1807758,72.9529155,3,,,,POINT (72.9529155 19.1807758)
19.1807904,72.9524348,4,,,,POINT (72.9524348 19.1807904)
19.1779579,72.9437804,4,,,,POINT (72.9437804 19.1779579)
19.177872,72.9438087,3,,,,POINT (72.9438087 19.177872)
19.1793826,72.9544412,1,,,,POINT (72.9544412 19.1793826)
19.1790298,72.9538982,3,,,,POINT (72.9538982 19.1790298)
19.0729185,72.9165266,1,,,,POINT (72.9165266 19.0729185)
19.0744014,72.9180488,3,,,,POINT (72.9180488 19.0744014)
19.0728683,72.9176002,3,,,,POINT (72.9176002 19.0728683)
19.0748108,72.9176679,1,,,,POINT (72.9176679 19.0748108)
19.0728925,72.9174889,3,,,,POINT (72.9174889 19.0728925)
19.0753537,72.9166232,3,,,,POINT (72.9166232 19.0753537)
19.0762429,72.9173606,3,,,,POINT (72.9173606 19.0762429)
19.0755594,72.9167747,3,,,,POINT (72.9167747 19.0755594)
19.0604041,72.9179978,1,,,,POINT (72.9179978 19.0604041)
19.0613657,72.9192107,3,,,,POINT (72.9192107 19.0613657)
19.0690653,72.9197037,1,,,,POINT (72.9197037 19.0690653)
19.0708461,72.9201235,1,,,,POINT (72.9201235 19.0708461)
19.019534,72.8348326,3,,,,POINT (72.8348326 19.019534)
19.0196668,72.8343719,1,,,,POINT (72.8343719 19.0196668)
19.0209876,72.834983,3,,,,POINT (72.834983 19.0209876)
19.0208099,72.8355242,1,,,,POINT (72.8355242 19.0208099)
19.1658784,72.9649032,3,,,,POINT (72.9649032 19.1658784)
19.1659964,72.9648712,4,traffic_signals,,,POINT (72.9648712 19.1659964)
19.1141387,72.8365839,4,traffic_signals,,,POINT (72.8365839 19.1141387)
19.1146176,72.8374064,3,,,,POINT (72.8374064 19.1146176)
19.1159982,72.8373457,4,traffic_signals,,,POINT (72.8373457 19.1159982)
19.0467381,72.9283499,1,,,,POINT (72.9283499 19.0467381)
19.0421885,72.933466,3,,,,POINT (72.933466 19.0421885)
19.0415899,72.9361727,3,,,,POINT (72.9361727 19.0415899)
19.0416702,72.9361856,3,,,,POINT (72.9361856 19.0416702)
19.1625799,72.9550981,3,,,,POINT (72.9550981 19.1625799)
19.1628485,72.9549775,3,,,,POINT (72.9549775 19.1628485)
19.1647107,72.9503265,1,,,,POINT (72.9503265 19.1647107)
19.0250959,72.8404096,5,traffic_signals,,,POINT (72.8404096 19.0250959)
19.0279598,72.8413314,3,,,,POINT (72.8413314 19.0279598)
19.1571802,72.8369068,3,,,,POINT (72.8369068 19.1571802)
19.1600811,72.8396954,3,,,,POINT (72.8396954 19.1600811)
19.0211173,72.8436731,3,,,,POINT (72.8436731 19.0211173)
19.0214621,72.8429764,1,,,,POINT (72.8429764 19.0214621)
19.2000454,72.8658517,3,,,,POINT (72.8658517 19.2000454)
19.199459,72.8659869,1,,,,POINT (72.8659869 19.199459)
19.2004665,72.8664566,3,,,,POINT (72.8664566 19.2004665)
19.2001301,72.8642458,3,,,,POINT (72.8642458 19.2001301)
19.2004456,72.8648139,1,,,,POINT (72.8648139 19.2004456)
19.0249444,72.8446688,1,,,,POINT (72.8446688 19.0249444)
19.1457239,72.8410027,3,,,,POINT (72.8410027 19.1457239)
19.1463622,72.8454347,3,,,,POINT (72.8454347 19.1463622)
19.1445651,72.8465934,3,,,,POINT (72.8465934 19.1445651)
19.1863268,72.8678352,1,,,,POINT (72.8678352 19.1863268)
19.1855403,72.855387,1,,,,POINT (72.855387 19.1855403)
19.0757006,72.9199451,1,,,,POINT (72.9199451 19.0757006)
19.0752886,72.9195924,3,,,,POINT (72.9195924 19.0752886)
19.0741059,72.9177129,3,,,,POINT (72.9177129 19.0741059)
19.0188309,72.8359206,3,traffic_signals,,,POINT (72.8359206 19.0188309)
19.018829,72.8360462,4,traffic_signals,,,POINT (72.8360462 19.018829)
19.0190421,72.8364813,3,,,,POINT (72.8364813 19.0190421)
19.0206405,72.8427242,3,,,,POINT (72.8427242 19.0206405)
19.0208405,72.8416414,3,,,,POINT (72.8416414 19.0208405)
19.0221791,72.840763,3,,,,POINT (72.840763 19.0221791)
19.021062,72.8417528,3,,,,POINT (72.8417528 19.021062)
19.0214378,72.8406532,3,,,,POINT (72.8406532 19.0214378)
19.0647681,72.9155996,3,,,,POINT (72.9155996 19.0647681)
19.1504949,72.8334866,3,,,,POINT (72.8334866 19.1504949)
19.1504891,72.8329988,3,,,,POINT (72.8329988 19.1504891)
19.1743658,72.9618318,3,,,,POINT (72.9618318 19.1743658)
19.012598,72.8335161,3,,,,POINT (72.8335161 19.012598)
19.0129382,72.8334382,3,,,,POINT (72.8334382 19.0129382)
19.0134068,72.8338006,3,traffic_signals,,,POINT (72.8338006 19.0134068)
19.0176457,72.8374693,1,,,,POINT (72.8374693 19.0176457)
19.0174407,72.836642,3,,,,POINT (72.836642 19.0174407)
19.0201199,72.8387311,3,,,,POINT (72.8387311 19.0201199)
19.0186491,72.8383952,1,,,,POINT (72.8383952 19.0186491)
19.0306474,72.8472325,3,,,,POINT (72.8472325 19.0306474)
19.0308188,72.8464526,1,,,,POINT (72.8464526 19.0308188)
19.0727969,72.9167429,3,,,,POINT (72.9167429 19.0727969)
19.0719095,72.9163416,3,,,,POINT (72.9163416 19.0719095)
19.0750871,72.9170135,1,,,,POINT (72.9170135 19.0750871)
19.0742024,72.9170966,3,,,,POINT (72.9170966 19.0742024)
19.0733532,72.9158708,1,,,,POINT (72.9158708 19.0733532)
19.0721237,72.9155302,4,,,,POINT (72.9155302 19.0721237)
19.1784192,72.9575095,1,,,,POINT (72.9575095 19.1784192)
19.1789904,72.9561221,3,,,,POINT (72.9561221 19.1789904)
19.0599732,72.910029,1,,,,POINT (72.910029 19.0599732)
19.0598806,72.9111354,3,,,,POINT (72.9111354 19.0598806)
19.060629,72.9129886,3,,,,POINT (72.9129886 19.060629)
19.0606783,72.9135802,3,,,,POINT (72.9135802 19.0606783)
19.0644274,72.9208235,1,,,,POINT (72.9208235 19.0644274)
19.0646505,72.9203153,3,,,,POINT (72.9203153 19.0646505)
19.0676431,72.920153,1,,,,POINT (72.920153 19.0676431)
19.0669628,72.9198288,3,,,,POINT (72.9198288 19.0669628)
19.0736599,72.9141971,1,,,,POINT (72.9141971 19.0736599)
19.0725319,72.9138029,3,,,,POINT (72.9138029 19.0725319)
19.0228708,72.85016,3,,,,POINT (72.85016 19.0228708)
19.0227208,72.8490309,3,,,,POINT (72.8490309 19.0227208)
19.0227341,72.8494163,3,,,,POINT (72.8494163 19.0227341)
19.0232688,72.8495287,3,,,,POINT (72.8495287 19.0232688)
19.0231912,72.8498021,3,,,,POINT (72.8498021 19.0231912)
19.0234043,72.8496367,3,,,,POINT (72.8496367 19.0234043)
19.0226332,72.8497808,3,,,,POINT (72.8497808 19.0226332)
19.022871,72.8492062,3,,,,POINT (72.8492062 19.022871)
19.0249947,72.8500764,3,,,,POINT (72.8500764 19.0249947)
19.0281615,72.8516574,4,,,,POINT (72.8516574 19.0281615)
19.0272611,72.8541692,3,,,,POINT (72.8541692 19.0272611)
19.0277142,72.8529032,4,,,,POINT (72.8529032 19.0277142)
19.0270457,72.854823,3,,,,POINT (72.854823 19.0270457)
19.0279968,72.8521716,3,,,,POINT (72.8521716 19.0279968)
19.0152437,72.844829,3,,,,POINT (72.844829 19.0152437)
19.0706433,72.9201195,1,,,,POINT (72.9201195 19.0706433)
19.070281,72.9212857,3,,,,POINT (72.9212857 19.070281)
19.0694341,72.9205513,1,,,,POINT (72.9205513 19.0694341)
19.0688585,72.9203231,3,,,,POINT (72.9203231 19.0688585)
19.1639785,72.9503681,1,,,,POINT (72.9503681 19.1639785)
19.1676667,72.9520431,1,,,,POINT (72.9520431 19.1676667)
19.1664042,72.9590087,3,,,,POINT (72.9590087 19.1664042)
19.1735529,72.9630905,3,,,,POINT (72.9630905 19.1735529)
19.1662517,72.9599545,4,,,,POINT (72.9599545 19.1662517)
19.172796,72.9638233,1,,,,POINT (72.9638233 19.172796)
19.022539,72.8525221,3,,,,POINT (72.8525221 19.022539)
19.0227977,72.8521952,1,,,,POINT (72.8521952 19.0227977)
19.0227708,72.852714,3,,,,POINT (72.852714 19.0227708)
19.0225602,72.8529833,3,,,,POINT (72.8529833 19.0225602)
19.0230189,72.852391,1,,,,POINT (72.852391 19.0230189)
19.0239138,72.8531362,1,,,,POINT (72.8531362 19.0239138)
19.0234319,72.8527216,4,,,,POINT (72.8527216 19.0234319)
19.0223369,72.8523284,3,,,,POINT (72.8523284 19.0223369)
19.022771,72.8517244,3,,,,POINT (72.8517244 19.022771)
19.0232403,72.853039,1,,,,POINT (72.853039 19.0232403)
19.0359392,72.8577655,3,,,,POINT (72.8577655 19.0359392)
19.0359227,72.8579913,3,,,,POINT (72.8579913 19.0359227)
19.0358511,72.8579339,3,,,,POINT (72.8579339 19.0358511)
19.1152751,72.8505996,3,,,,POINT (72.8505996 19.1152751)
19.1156272,72.8503993,3,,,,POINT (72.8503993 19.1156272)
19.1118359,72.832482,3,,,,POINT (72.832482 19.1118359)
19.1114711,72.832543,3,,,,POINT (72.832543 19.1114711)
19.1140767,72.8364829,3,traffic_signals,,,POINT (72.8364829 19.1140767)
19.1141439,72.8364303,3,traffic_signals,,,POINT (72.8364303 19.1141439)
19.1655494,72.8398004,3,,,,POINT (72.8398004 19.1655494)
19.1649501,72.840655,3,,,,POINT (72.840655 19.1649501)
19.1638619,72.8400091,3,,,,POINT (72.8400091 19.1638619)
19.1687922,72.8397684,1,,,,POINT (72.8397684 19.1687922)
19.0620292,72.8735134,1,,,,POINT (72.8735134 19.0620292)
19.0657076,72.8534076,4,,,,POINT (72.8534076 19.0657076)
19.0481892,72.8561385,3,,,,POINT (72.8561385 19.0481892)
19.0483114,72.8561788,4,,,,POINT (72.8561788 19.0483114)
19.0377142,72.8619601,3,,,,POINT (72.8619601 19.0377142)
19.0344326,72.8570513,4,,,,POINT (72.8570513 19.0344326)
19.0358935,72.8577811,3,,,,POINT (72.8577811 19.0358935)
19.0420702,72.8643402,3,,,,POINT (72.8643402 19.0420702)
19.0474464,72.8688611,1,,,,POINT (72.8688611 19.0474464)
19.05429,72.8684016,3,,,,POINT (72.8684016 19.05429)
19.0543562,72.8683159,3,,,,POINT (72.8683159 19.0543562)
19.0539647,72.8681282,3,,,,POINT (72.8681282 19.0539647)
19.0540199,72.8680568,3,,,,POINT (72.8680568 19.0540199)
19.0447577,72.8749886,3,,,,POINT (72.8749886 19.0447577)
19.040812,72.8681037,1,,,,POINT (72.8681037 19.040812)
19.2156321,72.8710914,3,,,,POINT (72.8710914 19.2156321)
19.2126095,72.8701473,1,,,,POINT (72.8701473 19.2126095)
19.0720097,72.9144868,1,,,,POINT (72.9144868 19.0720097)
19.0675886,72.9197587,1,,,,POINT (72.9197587 19.0675886)
19.0670416,72.9196308,3,,,,POINT (72.9196308 19.0670416)
19.0649876,72.9011884,1,,,,POINT (72.9011884 19.0649876)
19.0650852,72.9006332,1,,,,POINT (72.9006332 19.0650852)
19.0194238,72.8341876,1,,,,POINT (72.8341876 19.0194238)
19.0323066,72.843463,3,,,,POINT (72.843463 19.0323066)
19.0196561,72.8335034,3,,,,POINT (72.8335034 19.0196561)
19.0174051,72.832814,3,,,,POINT (72.832814 19.0174051)
19.0369139,72.8715244,1,,,,POINT (72.8715244 19.0369139)
19.0367386,72.8691075,3,,,,POINT (72.8691075 19.0367386)
19.0366226,72.8690924,4,,,,POINT (72.8690924 19.0366226)
19.0423687,72.8727596,4,,,,POINT (72.8727596 19.0423687)
19.0499996,72.8734853,3,,,,POINT (72.8734853 19.0499996)
19.0543349,72.8720382,1,,,,POINT (72.8720382 19.0543349)
19.0536148,72.8719872,1,,,,POINT (72.8719872 19.0536148)
19.0529666,72.8750903,3,,,,POINT (72.8750903 19.0529666)
19.0515847,72.8724541,3,,,,POINT (72.8724541 19.0515847)
19.0499311,72.861127,1,,,,POINT (72.861127 19.0499311)
19.0504592,72.8613615,3,,,,POINT (72.8613615 19.0504592)
19.0497942,72.8559785,1,,,,POINT (72.8559785 19.0497942)
19.0492833,72.8565494,3,,,,POINT (72.8565494 19.0492833)
19.1709863,72.8519557,1,,,,POINT (72.8519557 19.1709863)
19.1760025,72.8418785,3,,,,POINT (72.8418785 19.1760025)
19.1799367,72.8438348,1,,,,POINT (72.8438348 19.1799367)
19.1820946,72.8449184,3,,,,POINT (72.8449184 19.1820946)
19.1806937,72.8478099,1,,,,POINT (72.8478099 19.1806937)
19.1804979,72.8372365,3,,,,POINT (72.8372365 19.1804979)
19.047094,72.8623259,1,,,,POINT (72.8623259 19.047094)
19.0486246,72.8633666,3,,,,POINT (72.8633666 19.0486246)
19.1798024,72.8526221,3,,,,POINT (72.8526221 19.1798024)
19.0302593,72.8575392,3,,,,POINT (72.8575392 19.0302593)
19.2100035,72.871788,3,,,,POINT (72.871788 19.2100035)
19.2093846,72.8723451,3,,,,POINT (72.8723451 19.2093846)
19.2159287,72.8641176,1,,,,POINT (72.8641176 19.2159287)
19.2173714,72.8566553,1,,,,POINT (72.8566553 19.2173714)
19.1820113,72.8451344,3,,,,POINT (72.8451344 19.1820113)
19.0169058,72.8588252,4,traffic_signals,,,POINT (72.8588252 19.0169058)
19.0169654,72.8587567,4,traffic_signals,,,POINT (72.8587567 19.0169654)
19.017337,72.8581812,4,,,,POINT (72.8581812 19.017337)
19.0195545,72.8546827,4,,,,POINT (72.8546827 19.0195545)
19.0200569,72.8541193,3,,,,POINT (72.8541193 19.0200569)
19.0206458,72.8546829,3,,,,POINT (72.8546829 19.0206458)
18.9784072,72.8132979,3,,,,POINT (72.8132979 18.9784072)
18.981192,72.814763,3,,,,POINT (72.814763 18.981192)
18.9743236,72.8112145,2,,,,POINT (72.8112145 18.9743236)
19.1739502,72.840822,4,traffic_signals,,,POINT (72.840822 19.1739502)
19.0132926,72.8549632,4,,,,POINT (72.8549632 19.0132926)
19.0148315,72.85616,4,,,,POINT (72.85616 19.0148315)
19.0131868,72.8551842,4,,,,POINT (72.8551842 19.0131868)
19.252035,72.8562973,3,,,,POINT (72.8562973 19.252035)
19.2520613,72.8557659,3,,,,POINT (72.8557659 19.2520613)
19.0048265,72.8541276,3,traffic_signals,,,POINT (72.8541276 19.0048265)
19.0005817,72.8538537,3,,,,POINT (72.8538537 19.0005817)
19.0089992,72.8542947,3,,,,POINT (72.8542947 19.0089992)
19.0112603,72.8545247,3,traffic_signals,,,POINT (72.8545247 19.0112603)
19.0005832,72.8537219,3,,,,POINT (72.8537219 19.0005832)
19.0048338,72.8538765,4,traffic_signals,,,POINT (72.8538765 19.0048338)
19.0087418,72.8540339,3,,,,POINT (72.8540339 19.0087418)
19.0113046,72.854301,3,traffic_signals,,,POINT (72.854301 19.0113046)
19.0168258,72.8589685,3,traffic_signals,,,POINT (72.8589685 19.0168258)
19.016711,72.8588599,3,traffic_signals,,,POINT (72.8588599 19.016711)
19.260588,72.8634042,3,,,,POINT (72.8634042 19.260588)
19.1959767,72.8372106,3,,,,POINT (72.8372106 19.1959767)
19.1911225,72.846945,3,traffic_signals,,,POINT (72.846945 19.1911225)
19.1953384,72.8376163,3,,,,POINT (72.8376163 19.1953384)
19.1954833,72.8376409,3,,,,POINT (72.8376409 19.1954833)
19.195413,72.8374351,3,,,,POINT (72.8374351 19.195413)
19.195349,72.8374652,3,,,,POINT (72.8374652 19.195349)
19.1702768,72.8453373,3,,,,POINT (72.8453373 19.1702768)
19.1702803,72.8454139,4,,,,POINT (72.8454139 19.1702803)
19.0456043,72.8746986,1,,,,POINT (72.8746986 19.0456043)
19.0295901,72.8651904,3,,,,POINT (72.8651904 19.0295901)
19.0294594,72.8632453,3,,,,POINT (72.8632453 19.0294594)
19.029529,72.8651886,3,,,,POINT (72.8651886 19.029529)
19.029516,72.8666811,4,,,,POINT (72.8666811 19.029516)
19.0265893,72.8630447,3,,,,POINT (72.8630447 19.0265893)
19.0268449,72.8631531,4,,,,POINT (72.8631531 19.0268449)
19.0293778,72.8631785,3,,,,POINT (72.8631785 19.0293778)
19.0293838,72.8630695,3,,,,POINT (72.8630695 19.0293838)
19.0294724,72.8630133,3,,,,POINT (72.8630133 19.0294724)
19.247403,72.8747204,1,,,,POINT (72.8747204 19.247403)
19.2478431,72.8738462,3,,,,POINT (72.8738462 19.2478431)
19.2480525,72.8741866,1,,,,POINT (72.8741866 19.2480525)
19.2485577,72.8737763,1,,,,POINT (72.8737763 19.2485577)
19.2480482,72.873708,3,,,,POINT (72.873708 19.2480482)
19.2479147,72.8735209,3,,,,POINT (72.8735209 19.2479147)
19.0196997,72.8629482,1,,,,POINT (72.8629482 19.0196997)
19.0204579,72.8627926,1,,,,POINT (72.8627926 19.0204579)
19.0212942,72.8620242,3,,,,POINT (72.8620242 19.0212942)
19.0253096,72.8631623,1,,,,POINT (72.8631623 19.0253096)
19.025442,72.8626463,3,,,,POINT (72.8626463 19.025442)
19.0266743,72.8639555,3,,,,POINT (72.8639555 19.0266743)
18.9740517,72.8184892,1,,,,POINT (72.8184892 18.9740517)
19.2204744,72.8370905,1,,,,POINT (72.8370905 19.2204744)
19.2204919,72.8379124,3,,,,POINT (72.8379124 19.2204919)
19.2243219,72.8477654,3,,,,POINT (72.8477654 19.2243219)
19.2194229,72.850444,1,,,,POINT (72.850444 19.2194229)
19.2216208,72.8511917,1,,,,POINT (72.8511917 19.2216208)
19.2221721,72.850095,1,,,,POINT (72.850095 19.2221721)
19.2219131,72.8511994,3,,,,POINT (72.8511994 19.2219131)
19.0328165,72.8693839,3,,,,POINT (72.8693839 19.0328165)
19.0329943,72.870115,1,,,,POINT (72.870115 19.0329943)
19.0328669,72.8691059,3,,,,POINT (72.8691059 19.0328669)
19.0333112,72.8692299,1,,,,POINT (72.8692299 19.0333112)
19.2181096,72.8517633,4,,,,POINT (72.8517633 19.2181096)
19.2178141,72.8533379,3,,,,POINT (72.8533379 19.2178141)
19.2182574,72.846334,1,,,,POINT (72.846334 19.2182574)
19.2537487,72.8736019,1,,,,POINT (72.8736019 19.2537487)
19.2529754,72.8734278,3,,,,POINT (72.8734278 19.2529754)
18.9761243,72.8300656,1,,,,POINT (72.8300656 18.9761243)
18.9761646,72.8293991,3,,,,POINT (72.8293991 18.9761646)
18.9755751,72.8302628,1,,,,POINT (72.8302628 18.9755751)
18.9753605,72.8312149,3,,,,POINT (72.8312149 18.9753605)
19.2546808,72.8749925,1,,,,POINT (72.8749925 19.2546808)
19.2558818,72.8748866,3,,,,POINT (72.8748866 19.2558818)
18.9745323,72.8285591,1,,,,POINT (72.8285591 18.9745323)
18.9742143,72.8294045,3,,,,POINT (72.8294045 18.9742143)
18.9729372,72.8176711,1,,,,POINT (72.8176711 18.9729372)
18.9728705,72.8183166,3,,,,POINT (72.8183166 18.9728705)
19.1637795,72.9572434,3,,,,POINT (72.9572434 19.1637795)
19.0255736,72.8710889,3,,,,POINT (72.8710889 19.0255736)
19.0890869,72.8395741,1,,,,POINT (72.8395741 19.0890869)
19.0247151,72.8699593,3,,,,POINT (72.8699593 19.0247151)
19.0247829,72.8700149,3,,,,POINT (72.8700149 19.0247829)
19.0253207,72.8688777,3,,,,POINT (72.8688777 19.0253207)
19.1989836,72.8505127,3,,,,POINT (72.8505127 19.1989836)
19.1999126,72.8497929,1,,,,POINT (72.8497929 19.1999126)
19.199862,72.8506698,3,,,,POINT (72.8506698 19.199862)
19.1987747,72.8496469,1,,,,POINT (72.8496469 19.1987747)
19.1984753,72.8504218,3,,,,POINT (72.8504218 19.1984753)
19.0180055,72.8685463,3,,,,POINT (72.8685463 19.0180055)
19.0184344,72.8686506,1,,,,POINT (72.8686506 19.0184344)
19.018046,72.8682642,3,,,,POINT (72.8682642 19.018046)
19.0185789,72.8684548,1,,,,POINT (72.8684548 19.0185789)
19.0213391,72.873382,1,,,,POINT (72.873382 19.0213391)
19.0210909,72.8752624,3,,,,POINT (72.8752624 19.0210909)
19.022867,72.8725569,3,,,,POINT (72.8725569 19.022867)
19.0223648,72.8704691,3,,,,POINT (72.8704691 19.0223648)
19.0282577,72.8730883,3,,,,POINT (72.8730883 19.0282577)
19.0264549,72.8725022,1,,,,POINT (72.8725022 19.0264549)
19.0279886,72.8736066,3,,,,POINT (72.8736066 19.0279886)
19.0284479,72.874597,1,,,,POINT (72.874597 19.0284479)
19.0281948,72.8733214,3,,,,POINT (72.8733214 19.0281948)
19.0294774,72.8739184,1,,,,POINT (72.8739184 19.0294774)
19.0190002,72.8641654,3,,,,POINT (72.8641654 19.0190002)
19.0182689,72.8645929,1,,,,POINT (72.8645929 19.0182689)
19.0184511,72.863688,4,traffic_signals,,,POINT (72.863688 19.0184511)
19.0184091,72.8636587,3,,,,POINT (72.8636587 19.0184091)
19.0150909,72.8632298,3,,,,POINT (72.8632298 19.0150909)
19.0088146,72.8613803,3,,,,POINT (72.8613803 19.0088146)
19.0087424,72.8612386,3,,,,POINT (72.8612386 19.0087424)
19.0144539,72.8630545,3,,,,POINT (72.8630545 19.0144539)
19.0144348,72.8631462,3,,,,POINT (72.8631462 19.0144348)
19.1915913,72.8586657,3,traffic_signals,,,POINT (72.8586657 19.1915913)
19.1917366,72.858364,4,traffic_signals,,,POINT (72.858364 19.1917366)
19.095288,72.89904,1,,,,POINT (72.89904 19.095288)
19.0955149,72.8984298,1,,,,POINT (72.8984298 19.0955149)
19.0953463,72.89869,3,,,,POINT (72.89869 19.0953463)
19.2512267,72.8703886,1,,,,POINT (72.8703886 19.2512267)
19.2511494,72.869721,3,,,,POINT (72.869721 19.2511494)
19.0184329,72.8635394,3,,,,POINT (72.8635394 19.0184329)
19.2216137,72.8287107,3,,,,POINT (72.8287107 19.2216137)
19.2216745,72.8286964,3,,,,POINT (72.8286964 19.2216745)
19.2212302,72.852942,3,,,,POINT (72.852942 19.2212302)
19.221219,72.8530217,3,traffic_signals,,,POINT (72.8530217 19.221219)
19.2140004,72.8512004,3,traffic_signals,,,POINT (72.8512004 19.2140004)
19.2306538,72.8566001,4,traffic_signals,,,POINT (72.8566001 19.2306538)
19.2298013,72.8562726,4,,,,POINT (72.8562726 19.2298013)
19.0822938,72.902618,1,,,,POINT (72.902618 19.0822938)
18.9850247,72.8284585,3,,,,POINT (72.8284585 18.9850247)
18.98227,72.8286669,1,,,,POINT (72.8286669 18.98227)
18.9821044,72.8280933,3,,,,POINT (72.8280933 18.9821044)
18.9807259,72.8290664,3,,,,POINT (72.8290664 18.9807259)
18.982204,72.8296727,1,,,,POINT (72.8296727 18.982204)
18.9747166,72.828404,1,,,,POINT (72.828404 18.9747166)
18.9752724,72.8285183,3,,,,POINT (72.8285183 18.9752724)
18.9761776,72.8275591,1,,,,POINT (72.8275591 18.9761776)
18.9760106,72.8279319,4,,,,POINT (72.8279319 18.9760106)
18.9759987,72.8288033,3,,,,POINT (72.8288033 18.9759987)
18.9755798,72.8287652,3,,,,POINT (72.8287652 18.9755798)
18.9761776,72.8288171,3,,,,POINT (72.8288171 18.9761776)
19.2297299,72.8562463,4,,,,POINT (72.8562463 19.2297299)
19.2264007,72.8549942,4,,,,POINT (72.8549942 19.2264007)
19.2242006,72.8541099,4,,,,POINT (72.8541099 19.2242006)
19.2232002,72.8537435,4,traffic_signals,,,POINT (72.8537435 19.2232002)
19.2206411,72.8527054,4,traffic_signals,,,POINT (72.8527054 19.2206411)
19.219383,72.8521942,4,,,,POINT (72.8521942 19.219383)
